#! FIELDS t1 t2 sigma_t1_t1 sigma_t1_t2 sigma_t2_t1 sigma_t2_t2 height
#! SET neigv 2 
#! SET kerneltype von-misses 
#! SET residual false 
-2.381294 2.642096 0.257060 0.000000 0.000000 0.161566 0.133722
1.739238 -1.049459 0.514819 0.000000 0.000000 0.509847 0.444608
-2.578931 0.059583 0.098702 0.000000 0.000000 0.537643 0.279999
-1.386012 1.067895 0.146990 0.000000 0.000000 0.411280 0.141670
